species,island,sex,year,date,id,measurements,values
Chinstrap,Dream,female,2007,2007-11-19,N61A1,flipper_length_mm,192
Chinstrap,Dream,female,2007,2007-11-19,N61A1,body_mass_g,3500
Chinstrap,Dream,male,2007,2007-11-19,N61A2,bill_length_mm,50
Chinstrap,Dream,male,2007,2007-11-19,N61A2,bill_depth_mm,19.5
Chinstrap,Dream,male,2007,2007-11-19,N61A2,flipper_length_mm,196
Chinstrap,Dream,male,2007,2007-11-19,N61A2,body_mass_g,3900
Chinstrap,Dream,male,2007,2007-11-26,N62A1,bill_length_mm,51.3
Chinstrap,Dream,male,2007,2007-11-26,N62A1,bill_depth_mm,19.2
Chinstrap,Dream,male,2007,2007-11-26,N62A1,flipper_length_mm,193
Chinstrap,Dream,male,2007,2007-11-26,N62A1,body_mass_g,3650
Chinstrap,Dream,female,2007,2007-11-26,N62A2,bill_length_mm,45.4
Chinstrap,Dream,female,2007,2007-11-26,N62A2,bill_depth_mm,18.7
Chinstrap,Dream,female,2007,2007-11-26,N62A2,flipper_length_mm,188
Chinstrap,Dream,female,2007,2007-11-26,N62A2,body_mass_g,3525
Chinstrap,Dream,male,2007,2007-11-21,N64A1,bill_length_mm,52.7
Chinstrap,Dream,male,2007,2007-11-21,N64A1,bill_depth_mm,19.8
Chinstrap,Dream,male,2007,2007-11-21,N64A1,flipper_length_mm,197
Chinstrap,Dream,male,2007,2007-11-21,N64A1,body_mass_g,3725
Chinstrap,Dream,female,2007,2007-11-21,N64A2,bill_length_mm,45.2
Chinstrap,Dream,female,2007,2007-11-21,N64A2,bill_depth_mm,17.8
Chinstrap,Dream,female,2007,2007-11-21,N64A2,flipper_length_mm,198
Chinstrap,Dream,female,2007,2007-11-21,N64A2,body_mass_g,3950
Chinstrap,Dream,female,2007,2007-11-28,N66A1,bill_length_mm,46.1
Chinstrap,Dream,female,2007,2007-11-28,N66A1,bill_depth_mm,18.2
Chinstrap,Dream,female,2007,2007-11-28,N66A1,flipper_length_mm,178
Chinstrap,Dream,female,2007,2007-11-28,N66A1,body_mass_g,3250
Chinstrap,Dream,male,2007,2007-11-28,N66A2,bill_length_mm,51.3
Chinstrap,Dream,male,2007,2007-11-28,N66A2,bill_depth_mm,18.2
Chinstrap,Dream,male,2007,2007-11-28,N66A2,flipper_length_mm,197
Chinstrap,Dream,male,2007,2007-11-28,N66A2,body_mass_g,3750
Chinstrap,Dream,female,2007,2007-11-21,N67A1,bill_length_mm,46
Chinstrap,Dream,female,2007,2007-11-21,N67A1,bill_depth_mm,18.9
Chinstrap,Dream,female,2007,2007-11-21,N67A1,flipper_length_mm,195
Chinstrap,Dream,female,2007,2007-11-21,N67A1,body_mass_g,4150
Chinstrap,Dream,male,2007,2007-11-21,N67A2,bill_length_mm,51.3
Chinstrap,Dream,male,2007,2007-11-21,N67A2,bill_depth_mm,19.9
Chinstrap,Dream,male,2007,2007-11-21,N67A2,flipper_length_mm,198
Chinstrap,Dream,male,2007,2007-11-21,N67A2,body_mass_g,3700
Chinstrap,Dream,female,2007,2007-11-28,N68A1,bill_length_mm,46.6
Chinstrap,Dream,female,2007,2007-11-28,N68A1,bill_depth_mm,17.8
Chinstrap,Dream,female,2007,2007-11-28,N68A1,flipper_length_mm,193
Chinstrap,Dream,female,2007,2007-11-28,N68A1,body_mass_g,3800
Chinstrap,Dream,male,2007,2007-11-28,N68A2,bill_length_mm,51.7
Chinstrap,Dream,male,2007,2007-11-28,N68A2,bill_depth_mm,20.3
Chinstrap,Dream,male,2007,2007-11-28,N68A2,flipper_length_mm,194
Chinstrap,Dream,male,2007,2007-11-28,N68A2,body_mass_g,3775
Chinstrap,Dream,female,2007,2007-11-26,N69A1,bill_length_mm,47
Chinstrap,Dream,female,2007,2007-11-26,N69A1,bill_depth_mm,17.3
Chinstrap,Dream,female,2007,2007-11-26,N69A1,flipper_length_mm,185
Chinstrap,Dream,female,2007,2007-11-26,N69A1,body_mass_g,3700
Chinstrap,Dream,male,2007,2007-11-26,N69A2,bill_length_mm,52
Chinstrap,Dream,male,2007,2007-11-26,N69A2,bill_depth_mm,18.1
Chinstrap,Dream,male,2007,2007-11-26,N69A2,flipper_length_mm,201
Chinstrap,Dream,male,2007,2007-11-26,N69A2,body_mass_g,4050
Chinstrap,Dream,female,2007,2007-11-22,N70A1,bill_length_mm,45.9
Chinstrap,Dream,female,2007,2007-11-22,N70A1,bill_depth_mm,17.1
Chinstrap,Dream,female,2007,2007-11-22,N70A1,flipper_length_mm,190
Chinstrap,Dream,female,2007,2007-11-22,N70A1,body_mass_g,3575
Chinstrap,Dream,male,2007,2007-11-22,N70A2,bill_length_mm,50.5
Chinstrap,Dream,male,2007,2007-11-22,N70A2,bill_depth_mm,19.6
Chinstrap,Dream,male,2007,2007-11-22,N70A2,flipper_length_mm,201
Chinstrap,Dream,male,2007,2007-11-22,N70A2,body_mass_g,4050
Chinstrap,Dream,male,2007,2007-11-30,N71A1,bill_length_mm,50.3
Chinstrap,Dream,male,2007,2007-11-30,N71A1,bill_depth_mm,20
Chinstrap,Dream,male,2007,2007-11-30,N71A1,flipper_length_mm,197
Chinstrap,Dream,male,2007,2007-11-30,N71A1,body_mass_g,3300
Chinstrap,Dream,female,2007,2007-11-30,N71A2,bill_length_mm,58
Chinstrap,Dream,female,2007,2007-11-30,N71A2,bill_depth_mm,17.8
Chinstrap,Dream,female,2007,2007-11-30,N71A2,flipper_length_mm,181
Chinstrap,Dream,female,2007,2007-11-30,N71A2,body_mass_g,3700
Chinstrap,Dream,female,2007,2007-11-30,N72A1,bill_length_mm,46.4
Chinstrap,Dream,female,2007,2007-11-30,N72A1,bill_depth_mm,18.6
Chinstrap,Dream,female,2007,2007-11-30,N72A1,flipper_length_mm,190
Chinstrap,Dream,female,2007,2007-11-30,N72A1,body_mass_g,3450
Chinstrap,Dream,male,2007,2007-11-30,N72A2,bill_length_mm,49.2
Chinstrap,Dream,male,2007,2007-11-30,N72A2,bill_depth_mm,18.2
Chinstrap,Dream,male,2007,2007-11-30,N72A2,flipper_length_mm,195
Chinstrap,Dream,male,2007,2007-11-30,N72A2,body_mass_g,4400
Chinstrap,Dream,female,2007,2007-12-03,N73A1,bill_length_mm,42.4
Chinstrap,Dream,female,2007,2007-12-03,N73A1,bill_depth_mm,17.3
Chinstrap,Dream,female,2007,2007-12-03,N73A1,flipper_length_mm,181
Chinstrap,Dream,female,2007,2007-12-03,N73A1,body_mass_g,3600
Chinstrap,Dream,male,2007,2007-12-03,N73A2,bill_length_mm,48.5
Chinstrap,Dream,male,2007,2007-12-03,N73A2,bill_depth_mm,17.5
Chinstrap,Dream,male,2007,2007-12-03,N73A2,flipper_length_mm,191
Chinstrap,Dream,male,2007,2007-12-03,N73A2,body_mass_g,3400
Chinstrap,Dream,female,2007,2007-11-28,N85A1,bill_length_mm,43.2
Chinstrap,Dream,female,2007,2007-11-28,N85A1,bill_depth_mm,16.6
Chinstrap,Dream,female,2007,2007-11-28,N85A1,flipper_length_mm,187
Chinstrap,Dream,female,2007,2007-11-28,N85A1,body_mass_g,2900
Chinstrap,Dream,male,2007,2007-11-28,N85A2,bill_length_mm,50.6
Chinstrap,Dream,male,2007,2007-11-28,N85A2,bill_depth_mm,19.4
Chinstrap,Dream,male,2007,2007-11-28,N85A2,flipper_length_mm,193
Chinstrap,Dream,male,2007,2007-11-28,N85A2,body_mass_g,3800
Chinstrap,Dream,female,2007,2007-11-28,N89A1,bill_length_mm,46.7
Chinstrap,Dream,female,2007,2007-11-28,N89A1,bill_depth_mm,17.9
Chinstrap,Dream,female,2007,2007-11-28,N89A1,flipper_length_mm,195
Chinstrap,Dream,female,2007,2007-11-28,N89A1,body_mass_g,3300
Chinstrap,Dream,male,2007,2007-11-28,N89A2,bill_length_mm,52
Chinstrap,Dream,male,2007,2007-11-28,N89A2,bill_depth_mm,19
Chinstrap,Dream,male,2007,2007-11-28,N89A2,flipper_length_mm,197
Chinstrap,Dream,male,2007,2007-11-28,N89A2,body_mass_g,4150
Chinstrap,Dream,female,2008,2008-11-25,N61A1,bill_length_mm,50.5
Chinstrap,Dream,female,2008,2008-11-25,N61A1,bill_depth_mm,18.4
Chinstrap,Dream,female,2008,2008-11-25,N61A1,flipper_length_mm,200
Chinstrap,Dream,female,2008,2008-11-25,N61A1,body_mass_g,3400
Chinstrap,Dream,male,2008,2008-11-25,N61A2,bill_length_mm,49.5
Chinstrap,Dream,male,2008,2008-11-25,N61A2,bill_depth_mm,19
Chinstrap,Dream,male,2008,2008-11-25,N61A2,flipper_length_mm,200
Chinstrap,Dream,male,2008,2008-11-25,N61A2,body_mass_g,3800
Chinstrap,Dream,female,2008,2008-11-14,N62A1,bill_length_mm,46.4
Chinstrap,Dream,female,2008,2008-11-14,N62A1,bill_depth_mm,17.8
Chinstrap,Dream,female,2008,2008-11-14,N62A1,flipper_length_mm,191
Chinstrap,Dream,female,2008,2008-11-14,N62A1,body_mass_g,3700
Chinstrap,Dream,male,2008,2008-11-14,N62A2,bill_length_mm,52.8
Chinstrap,Dream,male,2008,2008-11-14,N62A2,bill_depth_mm,20
Chinstrap,Dream,male,2008,2008-11-14,N62A2,flipper_length_mm,205
Chinstrap,Dream,male,2008,2008-11-14,N62A2,body_mass_g,4550
Chinstrap,Dream,female,2008,2008-11-24,N63A1,bill_length_mm,40.9
Chinstrap,Dream,female,2008,2008-11-24,N63A1,bill_depth_mm,16.6
Chinstrap,Dream,female,2008,2008-11-24,N63A1,flipper_length_mm,187
Chinstrap,Dream,female,2008,2008-11-24,N63A1,body_mass_g,3200
Chinstrap,Dream,male,2008,2008-11-24,N63A2,bill_length_mm,54.2
Chinstrap,Dream,male,2008,2008-11-24,N63A2,bill_depth_mm,20.8
Chinstrap,Dream,male,2008,2008-11-24,N63A2,flipper_length_mm,201
Chinstrap,Dream,male,2008,2008-11-24,N63A2,body_mass_g,4300
Chinstrap,Dream,female,2008,2008-11-24,N65A1,bill_length_mm,42.5
Chinstrap,Dream,female,2008,2008-11-24,N65A1,bill_depth_mm,16.7
Chinstrap,Dream,female,2008,2008-11-24,N65A1,flipper_length_mm,187
Chinstrap,Dream,female,2008,2008-11-24,N65A1,body_mass_g,3350
Chinstrap,Dream,male,2008,2008-11-24,N65A2,bill_length_mm,51
Chinstrap,Dream,male,2008,2008-11-24,N65A2,bill_depth_mm,18.8
Chinstrap,Dream,male,2008,2008-11-24,N65A2,flipper_length_mm,203
Chinstrap,Dream,male,2008,2008-11-24,N65A2,body_mass_g,4100
Chinstrap,Dream,male,2008,2008-11-25,N67A1,bill_length_mm,49.7
Chinstrap,Dream,male,2008,2008-11-25,N67A1,bill_depth_mm,18.6
Chinstrap,Dream,male,2008,2008-11-25,N67A1,flipper_length_mm,195
Chinstrap,Dream,male,2008,2008-11-25,N67A1,body_mass_g,3600
Chinstrap,Dream,female,2008,2008-11-25,N67A2,bill_length_mm,47.5
Chinstrap,Dream,female,2008,2008-11-25,N67A2,bill_depth_mm,16.8
Chinstrap,Dream,female,2008,2008-11-25,N67A2,flipper_length_mm,199
Chinstrap,Dream,female,2008,2008-11-25,N67A2,body_mass_g,3900
Chinstrap,Dream,female,2008,2008-11-14,N69A1,bill_length_mm,47.6
Chinstrap,Dream,female,2008,2008-11-14,N69A1,bill_depth_mm,18.3
Chinstrap,Dream,female,2008,2008-11-14,N69A1,flipper_length_mm,195
Chinstrap,Dream,female,2008,2008-11-14,N69A1,body_mass_g,3850
Chinstrap,Dream,male,2008,2008-11-14,N69A2,bill_length_mm,52
Chinstrap,Dream,male,2008,2008-11-14,N69A2,bill_depth_mm,20.7
Chinstrap,Dream,male,2008,2008-11-14,N69A2,flipper_length_mm,210
Chinstrap,Dream,male,2008,2008-11-14,N69A2,body_mass_g,4800
Chinstrap,Dream,female,2008,2008-11-24,N72A1,bill_length_mm,46.9
Chinstrap,Dream,female,2008,2008-11-24,N72A1,bill_depth_mm,16.6
Chinstrap,Dream,female,2008,2008-11-24,N72A1,flipper_length_mm,192
Chinstrap,Dream,female,2008,2008-11-24,N72A1,body_mass_g,2700
Chinstrap,Dream,male,2008,2008-11-24,N72A2,bill_length_mm,53.5
Chinstrap,Dream,male,2008,2008-11-24,N72A2,bill_depth_mm,19.9
Chinstrap,Dream,male,2008,2008-11-24,N72A2,flipper_length_mm,205
Chinstrap,Dream,male,2008,2008-11-24,N72A2,body_mass_g,4500
Chinstrap,Dream,male,2008,2008-11-24,N74A1,bill_length_mm,49
Chinstrap,Dream,male,2008,2008-11-24,N74A1,bill_depth_mm,19.5
Chinstrap,Dream,male,2008,2008-11-24,N74A1,flipper_length_mm,210
Chinstrap,Dream,male,2008,2008-11-24,N74A1,body_mass_g,3950
Chinstrap,Dream,female,2008,2008-11-24,N74A2,bill_length_mm,46.2
Chinstrap,Dream,female,2008,2008-11-24,N74A2,bill_depth_mm,17.5
Chinstrap,Dream,female,2008,2008-11-24,N74A2,flipper_length_mm,187
Chinstrap,Dream,female,2008,2008-11-24,N74A2,body_mass_g,3650
Chinstrap,Dream,male,2008,2008-11-14,N75A1,bill_length_mm,50.9
Chinstrap,Dream,male,2008,2008-11-14,N75A1,bill_depth_mm,19.1
Chinstrap,Dream,male,2008,2008-11-14,N75A1,flipper_length_mm,196
Chinstrap,Dream,male,2008,2008-11-14,N75A1,body_mass_g,3550
Chinstrap,Dream,female,2008,2008-11-14,N75A2,bill_length_mm,45.5
Chinstrap,Dream,female,2008,2008-11-14,N75A2,bill_depth_mm,17
Chinstrap,Dream,female,2008,2008-11-14,N75A2,flipper_length_mm,196
Chinstrap,Dream,female,2008,2008-11-14,N75A2,body_mass_g,3500
Chinstrap,Dream,female,2009,2009-11-17,N86A1,bill_length_mm,50.9
Chinstrap,Dream,female,2009,2009-11-17,N86A1,bill_depth_mm,17.9
Chinstrap,Dream,female,2009,2009-11-17,N86A1,flipper_length_mm,196
Chinstrap,Dream,female,2009,2009-11-17,N86A1,body_mass_g,3675
Chinstrap,Dream,male,2009,2009-11-17,N86A2,bill_length_mm,50.8
Chinstrap,Dream,male,2009,2009-11-17,N86A2,bill_depth_mm,18.5
Chinstrap,Dream,male,2009,2009-11-17,N86A2,flipper_length_mm,201
Chinstrap,Dream,male,2009,2009-11-17,N86A2,body_mass_g,4450
Chinstrap,Dream,female,2009,2009-11-27,N87A1,bill_length_mm,50.1
Chinstrap,Dream,female,2009,2009-11-27,N87A1,bill_depth_mm,17.9
Chinstrap,Dream,female,2009,2009-11-27,N87A1,flipper_length_mm,190
Chinstrap,Dream,female,2009,2009-11-27,N87A1,body_mass_g,3400
Chinstrap,Dream,male,2009,2009-11-27,N87A2,bill_length_mm,49
Chinstrap,Dream,male,2009,2009-11-27,N87A2,bill_depth_mm,19.6
Chinstrap,Dream,male,2009,2009-11-27,N87A2,flipper_length_mm,212
Chinstrap,Dream,male,2009,2009-11-27,N87A2,body_mass_g,4300
Chinstrap,Dream,male,2009,2009-11-23,N88A1,bill_length_mm,51.5
Chinstrap,Dream,male,2009,2009-11-23,N88A1,bill_depth_mm,18.7
Chinstrap,Dream,male,2009,2009-11-23,N88A1,flipper_length_mm,187
Chinstrap,Dream,male,2009,2009-11-23,N88A1,body_mass_g,3250
Chinstrap,Dream,female,2009,2009-11-23,N88A2,bill_length_mm,49.8
Chinstrap,Dream,female,2009,2009-11-23,N88A2,bill_depth_mm,17.3
Chinstrap,Dream,female,2009,2009-11-23,N88A2,flipper_length_mm,198
Chinstrap,Dream,female,2009,2009-11-23,N88A2,body_mass_g,3675
Chinstrap,Dream,female,2009,2009-11-21,N90A1,bill_length_mm,48.1
Chinstrap,Dream,female,2009,2009-11-21,N90A1,bill_depth_mm,16.4
Chinstrap,Dream,female,2009,2009-11-21,N90A1,flipper_length_mm,199
Chinstrap,Dream,female,2009,2009-11-21,N90A1,body_mass_g,3325
Chinstrap,Dream,male,2009,2009-11-21,N90A2,bill_length_mm,51.4
Chinstrap,Dream,male,2009,2009-11-21,N90A2,bill_depth_mm,19
Chinstrap,Dream,male,2009,2009-11-21,N90A2,flipper_length_mm,201
Chinstrap,Dream,male,2009,2009-11-21,N90A2,body_mass_g,3950
Chinstrap,Dream,female,2009,2009-11-23,N92A1,bill_length_mm,45.7
Chinstrap,Dream,female,2009,2009-11-23,N92A1,bill_depth_mm,17.3
Chinstrap,Dream,female,2009,2009-11-23,N92A1,flipper_length_mm,193
Chinstrap,Dream,female,2009,2009-11-23,N92A1,body_mass_g,3600
Chinstrap,Dream,male,2009,2009-11-23,N92A2,bill_length_mm,50.7
Chinstrap,Dream,male,2009,2009-11-23,N92A2,bill_depth_mm,19.7
Chinstrap,Dream,male,2009,2009-11-23,N92A2,flipper_length_mm,203
Chinstrap,Dream,male,2009,2009-11-23,N92A2,body_mass_g,4050
Chinstrap,Dream,female,2009,2009-11-27,N93A1,bill_length_mm,42.5
Chinstrap,Dream,female,2009,2009-11-27,N93A1,bill_depth_mm,17.3
Chinstrap,Dream,female,2009,2009-11-27,N93A1,flipper_length_mm,187
Chinstrap,Dream,female,2009,2009-11-27,N93A1,body_mass_g,3350
Chinstrap,Dream,male,2009,2009-11-27,N93A2,bill_length_mm,52.2
Chinstrap,Dream,male,2009,2009-11-27,N93A2,bill_depth_mm,18.8
Chinstrap,Dream,male,2009,2009-11-27,N93A2,flipper_length_mm,197
Chinstrap,Dream,male,2009,2009-11-27,N93A2,body_mass_g,3450
Chinstrap,Dream,female,2009,2009-11-21,N94A1,bill_length_mm,45.2
Chinstrap,Dream,female,2009,2009-11-21,N94A1,bill_depth_mm,16.6
Chinstrap,Dream,female,2009,2009-11-21,N94A1,flipper_length_mm,191
Chinstrap,Dream,female,2009,2009-11-21,N94A1,body_mass_g,3250
Chinstrap,Dream,male,2009,2009-11-21,N94A2,bill_length_mm,49.3
Chinstrap,Dream,male,2009,2009-11-21,N94A2,bill_depth_mm,19.9
Chinstrap,Dream,male,2009,2009-11-21,N94A2,flipper_length_mm,203
Chinstrap,Dream,male,2009,2009-11-21,N94A2,body_mass_g,4050
Chinstrap,Dream,male,2009,2009-11-21,N95A1,bill_length_mm,50.2
Chinstrap,Dream,male,2009,2009-11-21,N95A1,bill_depth_mm,18.8
Chinstrap,Dream,male,2009,2009-11-21,N95A1,flipper_length_mm,202
Chinstrap,Dream,male,2009,2009-11-21,N95A1,body_mass_g,3800
Chinstrap,Dream,female,2009,2009-11-21,N95A2,bill_length_mm,45.6
Chinstrap,Dream,female,2009,2009-11-21,N95A2,bill_depth_mm,19.4
Chinstrap,Dream,female,2009,2009-11-21,N95A2,flipper_length_mm,194
Chinstrap,Dream,female,2009,2009-11-21,N95A2,body_mass_g,3525
Chinstrap,Dream,male,2009,2009-11-27,N96A1,bill_length_mm,51.9
Chinstrap,Dream,male,2009,2009-11-27,N96A1,bill_depth_mm,19.5
Chinstrap,Dream,male,2009,2009-11-27,N96A1,flipper_length_mm,206
Chinstrap,Dream,male,2009,2009-11-27,N96A1,body_mass_g,3950
Chinstrap,Dream,female,2009,2009-11-27,N96A2,bill_length_mm,46.8
Chinstrap,Dream,female,2009,2009-11-27,N96A2,bill_depth_mm,16.5
Chinstrap,Dream,female,2009,2009-11-27,N96A2,flipper_length_mm,189
Chinstrap,Dream,female,2009,2009-11-27,N96A2,body_mass_g,3650
Chinstrap,Dream,female,2009,2009-11-19,N98A1,bill_length_mm,45.7
Chinstrap,Dream,female,2009,2009-11-19,N98A1,bill_depth_mm,17
Chinstrap,Dream,female,2009,2009-11-19,N98A1,flipper_length_mm,195
Chinstrap,Dream,female,2009,2009-11-19,N98A1,body_mass_g,3650
Chinstrap,Dream,male,2009,2009-11-19,N98A2,bill_length_mm,55.8
Chinstrap,Dream,male,2009,2009-11-19,N98A2,bill_depth_mm,19.8
Chinstrap,Dream,male,2009,2009-11-19,N98A2,flipper_length_mm,207
Chinstrap,Dream,male,2009,2009-11-19,N98A2,body_mass_g,4000
Chinstrap,Dream,female,2009,2009-11-21,N99A1,bill_length_mm,43.5
Chinstrap,Dream,female,2009,2009-11-21,N99A1,bill_depth_mm,18.1
Chinstrap,Dream,female,2009,2009-11-21,N99A1,flipper_length_mm,202
Chinstrap,Dream,female,2009,2009-11-21,N99A1,body_mass_g,3400
Chinstrap,Dream,male,2009,2009-11-21,N99A2,bill_length_mm,49.6
Chinstrap,Dream,male,2009,2009-11-21,N99A2,bill_depth_mm,18.2
Chinstrap,Dream,male,2009,2009-11-21,N99A2,flipper_length_mm,193
Chinstrap,Dream,male,2009,2009-11-21,N99A2,body_mass_g,3775
Chinstrap,Dream,male,2009,2009-11-21,N100A1,bill_length_mm,50.8
Chinstrap,Dream,male,2009,2009-11-21,N100A1,bill_depth_mm,19
Chinstrap,Dream,male,2009,2009-11-21,N100A1,flipper_length_mm,210
Chinstrap,Dream,male,2009,2009-11-21,N100A1,body_mass_g,4100
Chinstrap,Dream,female,2009,2009-11-21,N100A2,bill_length_mm,50.2
Chinstrap,Dream,female,2009,2009-11-21,N100A2,bill_depth_mm,18.7
Chinstrap,Dream,female,2009,2009-11-21,N100A2,flipper_length_mm,198
Chinstrap,Dream,female,2009,2009-11-21,N100A2,body_mass_g,3775
